0,1
symbolizing,"['ability', 'time']"
override,"['state', 'authority', 'viewpoint', 'votes']"
recount,['experiences']
posturing,['outside']
detects,['communities']
u'guaranteeing,"[""u'accountability""]"
inclines,"['mind', 'knowledge']"
annoy,['students']
u'depend,"[""u'answer""]"
stabilized,"['system', 'country', 'situation']"
augment,"['presence', 'lyrics']"
weighting,['borders']
accrues,"['practice', 'advantages', 'interest']"
dusted,['megaphone']
dissolve,"['crime', 'sulfides']"
dropped,"['veils', 'gem', 'something', 'requirement', 'meaning', 'mouth', 'rate', 'proceedings', 'Explanations', 'shares', '%', 'index', 'number', 'percent', 'casket', 'feet', 'program', 'day', 'poison', 'charges', 'prosecution', 'objects', 'calibre', 'Dings', 'wealth', 'speeds', 'share', 'album', 'mortality', 'paratroopers', 'bomb', 'planes', 'leaflets', 'time', 'proposal', 'ball', 'submission', 'level', 'points']"
trenching,['surface']
tap,"['chin', 'power', 'point', 'who', 'Leaders']"
CLAIMING,['BENEFITS']
tax,"['brain', 'ANYONE', 'wealth', 'people']"
dripping,"['semen', 'swords']"
tag,"['photos', '@', 'enemies']"
shipping,"['what', 'policy', 'units']"
rape,"['man', 'wife']"
provoke,"['bitterness', 'attack', 'people', 'decay', 'reactions']"
memorize,"['oath', 'materials', 'kind']"
sit,"['who', 'something', 'type', 'earning', 'dog', 'workers', 'people', 'somebody', 'campfire', 'ups', 'lovers', 'slackers', 'People', 'lecture', 'currency', 'intellectuals', 'today', 'earnings', 'loans', 'representatives', 'chalets']"
countering,"['propaganda', 'notion']"
perks,['guy']
tickling,['today']
privatize,['sector']
unites,"['celebration', 'What', 'thought']"
dismissing,"['medium', 'guys', 'claim', 'ups', 'viewpoint']"
slamming,['originals']
struggled,"['batsmen', 'year', 'activists', 'teams', 'india', 'visitors', 'program', 'who', 'life', '@', 'bit', 'tonight']"
Shows,['way']
panic,"['investors', 'colour']"
sin,['Exodus']
disproves,"['eternity', 'qad', 'being', 'lawla']"
restructured,['system']
inflated,"['crew', 'balloon', 'balloons', 'stomach']"
attend,"['funeral', 'dars', 'permits', 'event', '%', 'party', 'celebrations', 'school', 'sessions', 'hearing', 'court', 'class', 'poetry', 'schooling', 'delegates', 'year', 'conference', 'appointments', 'raisers', 'rest', 'rules', 'game', 'meeting', '@', 'residence', 'lectures', 'classes', 'schools', 'workshop', 'clinics', 'activities', 'meetings']"
immersed,['calls']
hazard,['opinion']
abuse,"['power', 'experts', 'SOEs', 'child', 'desserts', 'kids']"
crusted,['fusion']
immerses,['who']
light,"['path', 'floor', 'sky', 'burner', 'players', 'people']"
interrupted,"['crying', 'play', 'rule']"
improvised,"['verses', '%', 'afternoon']"
crawling,"['indexing', 'document', 'something', 'arm']"
Concerning,"['speech', 'anything', 'comment', 'life']"
contended,['Singer']
stamped,"['letters', 'communists']"
sanctioned,"['recognition', 'violence', 'scriptures', 'sacrifices', 'state', 'project']"
interpreted,"['who', 'realities', 'what', 'way', 'terrorism', 'compound', 'start', 'number', 'ways', 'name', 'curve', 'mountain', 'comments', 'posting', 'force', 'countries', 'law', 'code', 'audience', 'newtime', 'reference']"
looks,"['everyone', 'costs', 'what', 'face', 'son', 'who', 'dodgy', 'lot', 'approach', 'days', 'everything', 'bit', 'show', 'tree', 'data', 'people', 'department', 'food', 'recipe', 'menu', 'light', 'flute', 'singer', 'freedom', 'book', 'chocolate', 'pie', 'person', 'frosting', 'one', 'soccer', 'loser', 'contribution', 'island', 'media', 'room', 'element', 'life', 'threshold', 'part', 'screen', 'soul', 'report', 'body', 'image', '@', 'work', 'decathlon', 'messenger', 'team', 'man', 'case', 'bat', 'snowwoman', 'article', 'format', 'library']"
flapped,['hand']
boosts,"['score', 'prospects', 'flow']"
badger,['nothing']
amputated,"['toes', 'arm', 'leg']"
complicate,"['exertion', 'composite']"
goading,['resentment']
estimating,['gradients']
restrain,"['time', 'fear', 'escape', 'consumption', 'combatants', 'man']"
choose,"['one', 'antibiotics', 'path', 'chocolate', 'content', 'colours', 'wear', 'spring', 'sunglasses', 'shape', 'frame', 'lenses', 'who', 'institutions', 'companies', 'DVD', 'race', 'sex', 'others', 'woman', 'females', 'males', 'treatment', 'art', 'allegiance', 'artists', 'application', 'image', 'size', 'topics', 'Substitutions', 'period', 'eject', 'level', 'people', '/Volumes', 'carpets', 'check', 'work', '%', 'lever', 'def', 'math', 'algorithm', 'winner', '1-alpha', 'something', 'user', 'thing', 'person', 'color', 'body', 'candidates', 'student', 'college', 'lot', 'morality', 'value', 'width', 'thickness', 'purchases', 'Ryan', 'abortion', 'teams', 'governments', 'meaning', 'words', 'freedom', 'officials', 'loop', 'men', 'percent', 'consumers', 'filling', '@', 'country', 'type', 'sides', 'stalls', 'way', 'fries', 'milk', 'death', 'songs', 'Someone', 'side', 'what', 'time', 'Wonders', 'pistols', 'Whom', 'Students', 'place', 'projects', 'option', 'life', 'line', 'design', 'designer', 'feeling', 'players', 'challenge', 'partner', 'farmers', 'seams', 'appear', 'source', 'system', 'systems', 'hell', 'friends']"
inspecting,"['countertop', 'hives']"
underpin,"['projects', 'goal', 'education']"
covered,"['eyes', 'pre', 'picthes', 'structure', 'shirt', 'site', 'globe', 'cost', 'tomb', 'floor', 'verandahs', 'temple', 'issue', 'span', 'clause', 'questions', 'everything', 'm', 'ground', 'Topics', 'session', 'topic', 'km', 'shells', 'slits', 'filaments', 'rock', 'snow', 'glaciers', 'area', 'top', 'details', 'child', 'fly', 'time', 'job', '%', 'city', 'toy', 'deficits', 'bread', 'hygiene', 'firm', 'jungle', 'kilometers', 'services', 'pulp', 'genitals', 'interior', 'salmon', 'team', 'part', 'piece', 'country', 'wil', 'chocolate', 'event', 'ropes', 'windscreen', 'thighs', 'body', 'kind']"
defining,"['space', 'liberty', 'sequence', 'challenge', 'waveform', 'success', '@', 'strategies', 'matters', 'system']"
pending,"['ruling', 'hearing']"
flex,['bit']
violating,"['rules', 'privacy', 'rights']"
campaigned,['who']
crash,"['prices', 'program']"
piggybacked,['trade']
practice,"['restraint', 'questions', 'consciousness', 'meditation', 'following', 'people', 'religion', 'today', 'gifts', 'what', 'mindfulness', 'day', '@', 'balance', 'medicine', 'followers', 'sacrifices', 'who', 'physicians', 'strategies', 'hours', 'language', 'kids', 'skills', 'teams', 'listening']"
indexing,"['everything', 'amounts']"
commended,"['flagbearer', 'agencies', 'counsel']"
flew,"['motorcade', 'plane', 'who', 'chips', 'company', 'fragments', 'tears', 'group', '@', 'supplies', 'time']"
impressing,['mother']
Can,"['ability', 'stock']"
nurturing,"['claim', 'aspect', 'spark', 'harvesting']"
flee,"['who', 'violence']"
fled,"['remainder', 'who', 'place', 'son', 'duchy', 'events', 'reason', 'owners', 'reign', 'government', 'capital', 'armies']"
LINKS,"['SITE', 'building']"
edit,"['file', 'freelance', 'drafts', 'letters', 'menus', 'information', 'stations']"
eased,"['goal', 'nerves', 'months', 'symptoms', 'slope', 'tension']"
feast,"['day', 'minds']"
begs,"['Energyshambles', 'question']"
transmitted,"['rulings', 'generation', 'who', 'amount', 'image', 'signal', 'data', 'life']"
flavored,['lamb']
eases,['way']
treads,"['defiance', 'line']"
cry,"['beauty', 'Help', 'morning', 'men', 'evertime', 'conservatives', 'bias']"
related,"['b', 'event', 'news', 'who', 'praises', 'person', 'rights', 'essence', 'risk', 'dose', 'group', 'football', 'creditworthiness', 'show', 'oil', 'currency', 'performance', 'whole', 'generation', 'debutants', 'water', 'tech', 'transaction', 'protocol', 'health', 'caffeine', 'chestnut', 'knowledge', 'derivative', 'speed', 'resolution', 'industry', 'warming', 'travel', 'music', 'photo', 'holiday', 'drug', 'work', 'asthma', 'time', 'bioenergy', 'materials', 'coding', 'finance', 'CDM', 'Everyone', 'way', 'technology', 'brain', 'successes', '@', 'war', 'gallery', 'housing', 'pregnancy', 'wildlife', 'browse', 'length']"
lobbied,"['groups', 'port', 'containers']"
doubled,"['advantage', 'revenues', 'price', 'years', 'amplitude', 'frequency', 'velocity', 'population', 'spending', 'roll', 'day', 'striker', 'year']"
relates,"['page', 'b', 'contradictions', 'scholar', 'instances', 'anhu', 'lull', 'example', 'numbers', 'intervention', 'secret', 'who', 'travels', 'story', 'problem', 'complaint', 'states']"
preying,['test']
HATE,['who']
respects,"['who', 'morality', 'rights', 'state', 'rule', 'father']"
clinching,['teeth']
happnd,['what']
integrates,"['officials', 'approach', 'activities']"
ejaculate,['fluid']
herded,['pod']
strengthened,"['position', 'country', 'knowledge', 'belief', 'faith', 'lead', 'movements']"
performs,"['man', 'act', 'Rahm', 'who', 'whoever', 'bhajana', 'role', 'indexer', 'number', 'function', 'phone']"
impart,['convictions']
supports,"['who', 'brother', 'software', 'foundation', 'nations', 'war', 'filmmakers', 'management', 'photos', 'flickr', 'worldview', 'products', 'horse', 'weight', 'Gingerbread', 'function', 'evidence', 'preferences', 'view', 'services', 'rates', 'connectivity', 'People', 'migration', 'possibility', 'system', 'plan', 'acquisition', 'theme', 'hostname', 'efforts', 'constitutionalism', 'groups', 'encore', 'liberalisation', 'ambition', 'theory', 'engages', 'deficit', 'recovery', 'browser', 'finding', 'claims', 'faith', 'comment', 'income', 'remains', 'exercise', 'mentality', 'initiative', 'farmers', 'public', 'opt', 'format', 'modifier', 'flags']"
integrated,"['message', 'output', 'feature']"
sculpting,['body']
disclose,"['truth', 'revenues', 'contributions', 'candidates', 'donor', 'identity', 'returns', 'information', 'finances', 'status', 'who', 'smoking', 'visitors', 'content', '@']"
Cuddling,"['girl', 'perfume']"
pours,"['syrop', 'estimate', 'rain']"
maintains,"['trusts', 'what', 'lessee', 'queue', 'time', 'who', 'existence', 'secretary', 'crawler', 'cache', 'information', 'presence', 'embassy', 'tel', 'systems', 'restrictions', 'demand', 'residences', 'site', 'database']"
fawning,"['state', 'feting']"
faulting,['government']
implode,['reform']
bedazzled,['microphones']
Invites,['Estel']
repairing,"['work', 'instruments', 'instrument', 'relationship', 'body', 'house', 'anything', 'thousands', 'helicopters']"
overtake,"['production', 'mainstream', 'plane', 'fighters', 'truck']"
segregated,"['receipt', 'hours', 'indulgence']"
crashed,"['ball', 'disks', 'servers', 'car', 'piece', 'plane', 'afternoon', 'planes', 'meteor']"
substantiate,"['claim', 'hypothesis']"
reexamined,"['Anyone', 'style']"
8A,"['buses', '8B']"
regaining,['consciousness']
subsidises,['jobs']
biting,"['nails', 'hand', 'lures', 'pieces', 'head']"
rumored,['who']
phrased,"['principle', 'comments', 'Choices']"
noninverting,['reflections']
undid,['booking']
echo,"['comments', 'sentiment', 'waves', 'performances', 'beauty', 'lack']"
proposing,"['half', 'idea', 'minister', 'concept', 'countries', 'intervention', 'style', 'what']"
alreading,['flooding']
kidding,['who']
glisten,['glaciers']
SHOWCASE,['views']
Increases,"['opportunity', 'potential']"
drool,"['night', 'beauty']"
misinformed,['readers']
shell,['eggs']
reversed,"['@', 'decision', 'pulse', 'front', 'velocities', 'wave', 'field', 'direction', 'policy', 'conviction', 'year', 'restructuring', 'roles', 'sign']"
Trades,['Who']
slides,['shoreline']
regards,"['people', 'monastery', 'vulgarity', 'meditator', 'realisation', 'worldlings', 'law', 'preservation', 'meetings', 'morality', 'food', 'staple', 'revolutions', 'interpretation', 'point', 'BVerwG', 'notes', 'principles', 'plagues']"
baptized,['name']
simulate,"['testing', 'driving', 'models', 'processes']"
mantain,['weight']
diminish,"['support', 'strength', 'authority', 'function', 'force', 'conditions', 'responsibility', 'enormity', 'nothing', 'enjoyment', 'impact']"
commence,"['rains', 'time', 'descent', 'negotiations', 'quest', 'poster']"
remember,"['name', 'b', 'adventure', 'things', 'who', 'paradoxes', 'looks', 'people', 'birthday', 'existences', 'events', 'impact', 'anything', 'conversation', 'story', 'meeting', 'games', 'kicking', 'night', 'time', 'speech', 'incident', 'nigeria', 'audience', 'what', 'Things', 'readers', 'smell', 'day', 'over', 'toddlers', 'phrase', 'influence', 'folks', 'dreams', 'details', 'anybody', 'idea', 'Pets', 'emo', 'quote', 'scene', 'word', 'history', 'words', 'rule', 'password', 'heat', 'days', 'lot', 'week', 'visits', 'episode', 'none', 'core', 'anyone', 'hatred', 'visitors', 'Ball', 'treatments', 'law', 'training', 'something', 'pudding', 'economies', 'baby', 'price', 'goal', 'Gamers', 'year', 'account', 'occasion', 'nights', 'tuning', 'cards', 'pattern', 'contributions', 'People', 'noticing', 'bears']"
bashed,"['majority', 'crowd', 'pensioner']"
summoning,"['@', 'today']"
boring,['hour']
flavours,['friends']
limiting,"['misuse', 'schools', 'life', 'races', 'retransmisssions', 'past', 'sex', 'generality', 'growth', 'number']"
chattered,['teeth']
savouring,['pint']
squealing,['left']
alerted,"['fisherman', 'office', 'neighbours', 'department']"
duping,['slide']
linked,"['index', 'dates', 'aversion', 'studies', 'sprays', 'products', 'role', 'claim', 'acid', 'name', 'acids', 'cross', 'category', 'demand', '@', 'article', 'exposure', 'illnesses', 'diabetes', 'campaign', 'atoms', 'policy', 'story', 'issues', 'journalist', 'Pay']"
ringed,['area']
rearranged,['padding']
appreared,['work']
reeks,"['debacle', 'never']"
funds,['initiatives']
alienating,['leaders']
syndicated,['statistics']
divert,"['attention', 'emphasis', 'army', 'game', 'resources']"
combat,"['prejudice', 'laxity', 'situation', 'world', 'threats', 'rise', 'efforts', 'profiling', 'limitation', 'boats', 'change']"
centre,['operations']
petrol,['rmp']
frontman,['Fall']
Laying,['arms']
snacking,['shopping']
cracking,"['everything', 'nuts']"
alarmed,['leaders']
deny,"['who', 'scale', 'one', 'situation', 'existence', 'claims', 'bowling', 'hope', 'world', 'people', 'companies', 'patients', 'employers', 'coverage', 'What', 'success', 'reality', 'contributions', 'ability', 'Who', 'conflict', 'increases', 'access', 'tenet', 'women']"
refreshing,['change']
Lock,['rack']
GET,"['FIRE', 'WHAT']"
exhorting,['anyone']
looked,"['behaviour', 'insight', 'workers', 'day', 'times', 'officers', 'example', 'whiles', 'journalists', 'sergeant', '@', 'deal', 'who', 'beginning', 'filling', 'space', 'CHAP', 'seize', 'peasantry', 'people', 'morning', 'night', 'Visitors', 'time', 'researchers', 'book', 'formula', 'food', 'noises', 'hominens', 'resources', 'man', 'friend', 'dictionary', 'wall', 'nobody', 'hungrier', 'fly', 'government', 'reef', 'way', 'air', 'eyes', 'guy', 'boy', 'dog', 'spokesperson', 'today', 'strangers', 'hairstyle', 'dresses', 'letters', 'defense', 'half', 'season', 'part', 'number', 'stinkies']"
worsens,"['economy', 'problems']"
ensued,"['standoff', 'series', 'onslaught']"
refund,"['university', 'fees', 'part']"
mistook,['officer']
chances,['who']
agreed,"['Conditions', 'point', 'companions', 'speakers', 'institutions', 'experts', 'respect', 'countries', 'calculation', 'father', 'relationship', '@', 'year', 'wife', 'what', 'men', 'results', 'member', 'group', 'brewers', 'parties', 'bargain', 'husband', 'suggestion', 'pilots', 'majority', 'opposition', 'party', 'issues', 'Lead', 'duly', 'proportion', 'who', 'Twitter', 'government', 'opponents', 'girls']"
approx,['shillings']
planning,"['trip', 'm', 'something', 'what', 'organizing', 'debate', 'none', 'event', 'who', 'vasectomy', 'permission', 'weeks', 'priorities', 'music', 'charity', 'company', 'walk', 'practices', 'redo', 'one', 'parts', 'app', 'wedding']"
utter,"['who', 'anything', 'words', 'word', 'friend']"
fear,"['decline', 'criticism', 'studies', 'penalty', 'partners', 'fitna', 'reckoning', 'who', 'sin', 'rejection', 'providers', 'failure', 'time', 'extremists', 'change', 'face', 'people', 'what', 'People', 'path', 'way']"
agrees,"['part', 'contract', 'party', 'borrower', 'plaintiff', 'carpenter', 'umpire', 'account', 'complainant', 'scientist', 'who', 'user', 'Conditions', 'client', 'equipment']"
subtracting,"['number', 'cost']"
bottling,['tomatoes']
filmed,"['bit', 'who', 'flight']"
cache,['pages']
bogged,"['forces', 'story']"
PICK,['economy']
Catch,['sample']
studded,"['swarovski', 'crystal', 'history']"
spun,"['defenses', 'who', 'waiters', 'things', 'analogy']"
prosecute,"['offender', 'athletes', 'standard', 'charges']"
sued,"['Name', 'Who', 'individual', 'party', 'defendant', 'dentist', 'firm', 'who', 'state']"
topple,"['overthrow', 'capitalism', 'pharoah']"
watching,"['move', 'world', 'eye', 'guest', 'films', 'movie', 'movies', 'gardening', 'cricket', 'TV', 'infomercial', 'people', 'professionals', 'football', 'video', 'match', 'part', 'show', 'television', 'grass', 'Someone', 'groups', 'news', 'scene', 'Psych', 'day', 'one', 'everything', '@', 'anyone', 'flock', 'inspection', 'night', 'sidewalks', 'flower', 'nation', 'kinematograph', 'sky', 'sunset', 'spot', 'time', 'clock', 'videos', 'replay', 'parts', 'spirit', 'channels', 'officer', 'film', 'performance', 'bias', 'games', 'game', 'yesterday', 'money', 'chatting', 'someone', 'person', 'who', 'football-']"
